step,time,cmd_vx,cmd_vy,cmd_wz,V_hat,Q_val,threshold,alpha,n_iters,filtered_abs_max,filtered_norm,delta_target_abs_max,delta_target_norm,roll,pitch,active,filtered_pb_0,filtered_pb_1,filtered_pb_2,filtered_pb_3,filtered_pb_4,filtered_pb_5,filtered_pb_6,filtered_pb_7,filtered_pb_8,filtered_pb_9,filtered_pb_10,filtered_pb_11,walk_target_pb_0,walk_target_pb_1,walk_target_pb_2,walk_target_pb_3,walk_target_pb_4,walk_target_pb_5,walk_target_pb_6,walk_target_pb_7,walk_target_pb_8,walk_target_pb_9,walk_target_pb_10,walk_target_pb_11,action_pb_0,action_pb_1,action_pb_2,action_pb_3,action_pb_4,action_pb_5,action_pb_6,action_pb_7,action_pb_8,action_pb_9,action_pb_10,action_pb_11
37,0.7543361186981201,0.0,0.0,0.0,-0.3408965468406677,-0.3408965468406677,-0.3391920641064644,1.0,0,0.0892346203327179,0.16917073726654053,0.0624619722366333,0.0789935365319252,-0.027751367539167404,-0.014917220920324326,1,0.044796724,-0.05133772,-0.029039476,0.029036092,-0.023354422,-0.08923462,-0.019466722,-0.08086094,-0.032787703,0.068948835,0.02528669,-0.019898681,-0.021103717,1.062462,-2.0043442,-0.023620643,0.8882643,-1.9402505,0.032243505,0.99158406,-2.0014594,0.008592308,0.88216096,-1.8909156,-0.0076647,1.0,-2.013056,-0.014909815,0.88125795,-1.9670209,0.026403489,0.9673258,-2.0112956,0.02927696,0.88974696,-1.8968853
38,0.7732346057891846,0.0,0.0,0.0,-0.3415454924106598,-0.3415454924106598,-0.3398377649486065,1.0,0,0.08582945168018341,0.17347794771194458,0.0634843111038208,0.08039123564958572,-0.025860395282506943,-0.014497953467071056,1,0.047691107,-0.055379506,-0.03314994,0.030393098,-0.023769792,-0.08582945,-0.019741874,-0.08099089,-0.03430445,0.07618425,0.024358755,-0.016597042,-0.021644317,1.0634843,-2.0058076,-0.019591972,0.8898216,-1.9438632,0.03374043,0.9901025,-2.0001514,0.011228114,0.8834587,-1.8898884,-0.0073369844,1.0,-2.0157526,-0.010474043,0.88269067,-1.969612,0.027817868,0.9658053,-2.0104427,0.03408339,0.8907663,-1.8948675
39,0.79453444480896,0.0,0.0,0.0,-0.34155529737472534,-0.34155529737472534,-0.3398475208878517,1.0,0,0.0864081010222435,0.17844752967357635,0.06277334690093994,0.08080651611089706,-0.025675861164927483,-0.01554063055664301,1,0.051445805,-0.055448975,-0.033683375,0.029243018,-0.021637524,-0.084401675,-0.014154196,-0.0864081,-0.039024275,0.08191328,0.021211253,-0.013835288,-0.021071702,1.0627733,-2.0086093,-0.02037625,0.88419276,-1.9399136,0.03060957,0.9909287,-1.9988879,0.010393888,0.88093716,-1.8866507,-0.0056379605,1.0,-2.0187142,-0.011603344,0.8777015,-1.9652342,0.026363311,0.9650063,-2.010595,0.03496787,0.88730055,-1.8908013
40,0.8141448497772217,0.0,0.0,0.0,-0.34112828969955444,-0.34112828969955444,-0.33942264825105667,1.0,0,0.08716033399105072,0.17515644431114197,0.060146331787109375,0.07818864285945892,-0.02638542838394642,-0.01542577426880598,1,0.045984194,-0.054293238,-0.03281234,0.032345094,-0.02353312,-0.087160334,-0.019897144,-0.082614526,-0.033131946,0.07814363,0.025075592,-0.017026402,-0.022616602,1.0601463,-2.0075471,-0.021631889,0.8831003,-1.9371326,0.0290251,0.9927883,-2.0002532,0.009951115,0.88008964,-1.8898231,-0.008821344,1.0,-2.0173907,-0.011928361,0.87604034,-1.9632807,0.023055956,0.9680039,-2.0101929,0.033394203,0.88761234,-1.894931
41,0.8343408107757568,0.0,0.0,0.0,-0.34144890308380127,-0.34144890308380127,-0.3397416585683823,1.0,0,0.08517824113368988,0.17134153842926025,0.06070530414581299,0.0778169184923172,-0.025815799832344055,-0.014768303371965885,1,0.04442246,-0.054962084,-0.031689845,0.029861841,-0.025219398,-0.08517824,-0.0220797,-0.08126701,-0.033561934,0.0727843,0.02600519,-0.019604664,-0.022676349,1.0607053,-2.0061026,-0.02052734,0.8857689,-1.942444,0.031142801,0.99101484,-2.000226,0.010973088,0.88411635,-1.8920573,-0.009349611,1.0,-2.0156095,-0.0115687875,0.8782031,-1.9679974,0.02451889,0.96663475,-2.0102947,0.03280838,0.8919179,-1.8979387
42,0.8533234596252441,0.0,0.0,0.0,-0.34129756689071655,-0.34129756689071655,-0.33959107905626296,1.0,0,0.08774778991937637,0.17345575988292694,0.061948418617248535,0.07936267554759979,-0.02555880881845951,-0.014755979180335999,1,0.049913865,-0.05238671,-0.032183643,0.02749434,-0.021015437,-0.08774779,-0.015605616,-0.08362832,-0.035312448,0.07514234,0.022900559,-0.016219847,-0.021840252,1.0619484,-2.0063176,-0.02199237,0.88502336,-1.9411142,0.031463355,0.99071753,-1.9995325,0.010301188,0.88125986,-1.8908362,-0.006866092,1.0,-2.0159726,-0.013744068,0.87871873,-1.9674386,0.02678167,0.96562904,-2.010126,0.032843888,0.88813,-1.8957022
43,0.8752751350402832,0.0,0.0,0.0,-0.3411722183227539,-0.3411722183227539,-0.33946635723114016,1.0,0,0.08797435462474823,0.17280510067939758,0.0626676082611084,0.079825259745121,-0.02580031007528305,-0.014698837883770466,1,0.049441837,-0.05192977,-0.030204399,0.029060416,-0.020631112,-0.087974355,-0.01604555,-0.08526507,-0.035920355,0.07260282,0.020755693,-0.016692296,-0.020363726,1.0626676,-2.006876,-0.024270564,0.8873535,-1.9393668,0.031777933,0.9899668,-2.0003443,0.007689163,0.8784468,-1.8901248,-0.005531174,1.0,-2.0159373,-0.015552439,0.88116413,-1.9657592,0.026964268,0.9643873,-2.0111203,0.029470012,0.88467354,-1.8951325
44,0.8944554328918457,0.0,0.0,0.0,-0.3412075638771057,-0.3412075638771057,-0.33950152605772016,1.0,0,0.0881248190999031,0.170200377702713,0.06444144248962402,0.08079174160957336,-0.025776183232665062,-0.014094620011746883,1,0.047179088,-0.0508297,-0.0296169,0.028520394,-0.021279564,-0.08812482,-0.018769227,-0.08326723,-0.034600303,0.07015628,0.022612052,-0.018252766,-0.019881174,1.0644414,-2.0054014,-0.026281245,0.89114225,-1.9422046,0.033875823,0.98888314,-2.0008914,0.0071745515,0.87923175,-1.8904756,-0.0057274466,1.0,-2.0142865,-0.017725127,0.88475835,-1.968642,0.028245054,0.96390295,-2.0112715,0.028221438,0.88601536,-1.8959515
45,0.9143803119659424,0.0,0.0,0.0,-0.3413264751434326,-0.3413264751434326,-0.33961984276771545,1.0,0,0.08445820212364197,0.17254966497421265,0.06336331367492676,0.08021022379398346,-0.02567024528980255,-0.013873131014406681,1,0.046699353,-0.053834405,-0.031185312,0.02906545,-0.022822373,-0.0844582,-0.018904667,-0.08421877,-0.035245456,0.07557852,0.022835176,-0.017235102,-0.02074793,1.0633633,-2.0057828,-0.023306929,0.889403,-1.94156,0.032628573,0.98999727,-2.0005317,0.0077193156,0.8812193,-1.8907102,-0.0067381235,1.0,-2.0151384,-0.014587293,0.88255626,-1.9668975,0.026957173,0.96473163,-2.0111053,0.030392872,0.88806987,-1.8958808
46,0.9341368675231934,0.0,0.0,0.0,-0.3415544629096985,-0.3415544629096985,-0.33984669059515,1.0,0,0.08560804277658463,0.17634128034114838,0.062309980392456055,0.08006913214921951,-0.025501998141407967,-0.013792510144412518,1,0.048805162,-0.05478566,-0.033964474,0.033220038,-0.023307815,-0.08560804,-0.018206123,-0.08265654,-0.03277541,0.080545016,0.02448692,-0.016086724,-0.023259223,1.06231,-2.006423,-0.021135055,0.886015,-1.9409368,0.030192636,0.9932645,-1.9997506,0.01181183,0.8835959,-1.8912083,-0.008617673,1.0,-2.0166123,-0.011169042,0.87902266,-1.9666193,0.024730798,0.96846753,-2.0095832,0.035975337,0.890942,-1.8960344
47,0.9546012878417969,0.0,0.0,0.0,-0.3414513170719147,-0.3414513170719147,-0.3397440604865551,1.0,0,0.08382336050271988,0.17236194014549255,0.06176626682281494,0.07891352474689484,-0.025701038539409637,-0.013407930731773376,1,0.04451907,-0.0539033,-0.030147359,0.032183465,-0.023276005,-0.08382336,-0.019781984,-0.083340436,-0.033889957,0.076209664,0.025154378,-0.019550327,-0.02506499,1.0617663,-2.0059626,-0.019161686,0.8860584,-1.9424784,0.029291272,0.99434507,-1.9995447,0.012884416,0.8863793,-1.8925769,-0.011709268,1.0,-2.0150068,-0.009506647,0.8790756,-1.9676254,0.023356676,0.96934295,-2.0097117,0.035747316,0.8939256,-1.898442
48,0.9743225574493408,0.0,0.0,0.0,-0.3413592576980591,-0.3413592576980591,-0.3396524614095688,1.0,0,0.08660915493965149,0.17206883430480957,0.06427228450775146,0.08098633587360382,-0.025837404653429985,-0.013212203979492188,1,0.049851418,-0.051297702,-0.03050554,0.028092539,-0.02075821,-0.086609155,-0.016707586,-0.08524841,-0.03696983,0.07216664,0.020684397,-0.017034262,-0.022879496,1.0642723,-2.0058458,-0.021403767,0.8877331,-1.9420781,0.031208128,0.9934193,-1.9999065,0.009843849,0.88389117,-1.8923737,-0.007924071,1.0,-2.0149975,-0.012976005,0.88150567,-1.9680609,0.026195852,0.9678448,-2.0109975,0.031493843,0.8900965,-1.897484
49,0.9928708076477051,0.0,0.0,0.0,-0.3411661386489868,-0.3411661386489868,-0.3394603079557419,1.0,0,0.08904782682657242,0.17282874882221222,0.06679308414459229,0.08323507010936737,-0.02571984753012657,-0.013356499373912811,1,0.050675195,-0.0496117,-0.028896403,0.02614335,-0.019295769,-0.08904783,-0.014962878,-0.0869465,-0.03766755,0.07271233,0.018008225,-0.014365138,-0.019071728,1.0667931,-2.0066018,-0.025868721,0.8906791,-1.9413903,0.03461968,0.9907059,-2.0008826,0.0056612417,0.88011914,-1.890651,-0.0038691694,1.0,-2.0152707,-0.018025715,0.8848904,-1.9681046,0.030130818,0.96462196,-2.012183,0.027474942,0.8855216,-1.8949605
50,1.0152020454406738,0.0,0.0,0.0,-0.3410474956035614,-0.3410474956035614,-0.3393422581255436,1.0,0,0.0898960754275322,0.17346005141735077,0.06725776195526123,0.08365592360496521,-0.025787776336073875,-0.012934206053614616,1,0.048450503,-0.050908186,-0.030045863,0.03150339,-0.021540755,-0.089896075,-0.01927708,-0.08322647,-0.03400565,0.074254654,0.021518536,-0.016653283,-0.019220047,1.0672578,-2.005586,-0.02678994,0.8930291,-1.9427567,0.03453967,0.99023324,-2.0010712,0.005283691,0.88043934,-1.8905766,-0.0046848953,1.0,-2.0145996,-0.017338924,0.8865669,-1.9697255,0.028756546,0.9652653,-2.011273,0.027560089,0.8868949,-1.8955725
51,1.0331554412841797,0.0,0.0,0.0,-0.34119582176208496,-0.34119582176208496,-0.33948984265327453,1.0,0,0.08533068001270294,0.17382241785526276,0.06484830379486084,0.0816352441906929,-0.025687141343951225,-0.01270777452737093,1,0.04601023,-0.053776637,-0.031131534,0.031755473,-0.023479696,-0.08533068,-0.020820063,-0.08337628,-0.03433722,0.07736029,0.023123208,-0.017656244,-0.022907011,1.0648483,-2.0050938,-0.023405269,0.8918736,-1.9448904,0.032912992,0.9918415,-2.0008118,0.009597465,0.8849278,-1.8924071,-0.009103942,1.0,-2.0144334,-0.013878627,0.8848297,-1.9704896,0.026666973,0.9668286,-2.011113,0.032805555,0.8918648,-1.8977039
52,1.0547914505004883,0.0,0.0,0.0,-0.3412845730781555,-0.3412845730781555,-0.3395781502127647,1.0,0,0.08307915180921555,0.17506776750087738,0.06474494934082031,0.08169351518154144,-0.025593260303139687,-0.013002346269786358,1,0.04565912,-0.055423837,-0.032502797,0.033964384,-0.02343102,-0.08288488,-0.023382062,-0.08307915,-0.035206728,0.07951225,0.02303883,-0.017940795,-0.02450256,1.064745,-2.0060954,-0.019383393,0.88788676,-1.943019,0.029831588,0.9946066,-2.0006456,0.011605822,0.8862714,-1.891738,-0.010804824,1.0,-2.0158463,-0.009194078,0.88085747,-1.9678845,0.02281697,0.9696829,-2.0112076,0.035459496,0.89318305,-1.8971202
53,1.0766034126281738,0.0,0.0,0.0,-0.3413569927215576,-0.3413569927215576,-0.33965020775794985,1.0,0,0.08521421998739243,0.1757500022649765,0.06351125240325928,0.080941341817379,-0.025756152346730232,-0.012967228889465332,1,0.047450356,-0.053965487,-0.03198911,0.03201343,-0.022882383,-0.08449685,-0.017652737,-0.08521422,-0.034181245,0.08059692,0.022663698,-0.016181031,-0.025445588,1.0635113,-2.0063965,-0.019181445,0.88633955,-1.9421158,0.029479101,0.99558294,-2.000778,0.012093917,0.8864125,-1.8919245,-0.011210481,1.0,-2.0159934,-0.009577416,0.8794748,-1.9674648,0.02418328,0.9700187,-2.0110323,0.036272995,0.8932116,-1.8967788
54,1.0969493389129639,0.0,0.0,0.0,-0.3392983078956604,-0.3392983078956604,-0.3376018163561821,1.0,0,0.1373489946126938,0.24612796306610107,0.06550359725952148,0.09618020057678223,-0.02583637647330761,-0.012897984124720097,1,0.069236174,-0.07395149,-0.027718753,0.030508656,-0.04037108,-0.103984825,0.035777505,-0.07381535,-0.004039386,0.137349,-0.036260094,0.09617765,-0.022041075,1.0655036,-2.0053566,-0.021673344,0.8890172,-1.9420778,0.03154368,0.9933692,-2.0015364,0.008276522,0.8839281,-1.893306,-0.0012702215,1.0,-2.013672,-0.012520747,0.8769059,-1.9732732,0.042276934,0.9712246,-2.0027483,0.04948122,0.8730501,-1.8644527
55,1.1134071350097656,0.0,0.0,0.0,-0.3414191007614136,-0.3414191007614136,-0.33971200525760653,1.0,0,0.08304008841514587,0.16463905572891235,0.06658816337585449,0.08162543922662735,-0.026634162291884422,-0.012804310768842697,1,0.042190824,-0.048398357,-0.025477126,0.029257365,-0.023380755,-0.08294444,-0.03076256,-0.08304009,-0.03789271,0.059882358,0.024056993,-0.02468901,-0.021387622,1.0665882,-2.0057669,-0.02423083,0.8921618,-1.9429133,0.03349588,0.9921839,-2.001119,0.007531427,0.8829225,-1.8915144,-0.008730374,1.0,-2.01341,-0.015453621,0.8851476,-1.9677967,0.024267111,0.9672719,-2.0124867,0.025496135,0.8901396,-1.8989211
56,1.1355071067810059,0.0,0.0,0.0,-0.3408461809158325,-0.3408461809158325,-0.33914195001125336,1.0,0,0.08254723995923996,0.16233527660369873,0.06735944747924805,0.08177189528942108,-0.029956338927149773,-0.011770916171371937,1,0.034799594,-0.04971029,-0.026647285,0.030778231,-0.02269181,-0.082086585,-0.026759584,-0.08254724,-0.029841632,0.062072866,0.027038503,-0.02748357,-0.021555431,1.0673594,-2.0018775,-0.026299708,0.89044476,-1.942199,0.031899072,0.9909836,-2.0027125,0.0042143166,0.8805778,-1.891796,-0.011115553,1.0,-2.0098717,-0.017066237,0.8836372,-1.966825,0.023871196,0.9662194,-2.0116649,0.022836177,0.88868934,-1.9000411
57,1.154266595840454,0.0,0.0,0.0,-0.33848047256469727,-0.33848047256469727,-0.3367880702018738,1.0,0,0.15510344505310059,0.26275789737701416,0.06691265106201172,0.10024841874837875,-0.023629238829016685,-0.013084739446640015,1,0.07139157,-0.08441412,-0.034671675,0.022617452,-0.04135764,-0.0965137,0.040111683,-0.07379525,-0.0038992232,0.15510345,-0.03992671,0.10657899,-0.021261282,1.0669127,-2.0093513,-0.017687343,0.88993603,-1.9445889,0.035110623,0.991845,-2.002687,0.013146408,0.8862526,-1.88533,0.00015618838,1.0,-2.0197527,-0.010902107,0.8775287,-1.973543,0.04714413,0.9697064,-2.0038567,0.059677444,0.87427455,-1.8533562
58,1.1731598377227783,0.0,0.0,0.0,-0.3361239433288574,-0.3361239433288574,-0.33444332361221313,1.0,0,0.15378794074058533,0.25661733746528625,0.06285727024078369,0.09699265658855438,-0.025332119315862656,-0.013131143525242805,1,0.07131713,-0.07227931,-0.027029172,0.036313187,-0.040058166,-0.10129599,0.037373964,-0.0778227,0.0049986327,0.15378794,-0.039113235,0.09470227,-0.023535699,1.0628573,-2.0093198,-0.018319525,0.8856272,-1.9392694,0.030146003,0.9934946,-1.999162,0.01270961,0.8829322,-1.8859882,-0.0021405593,1.0,-2.0174286,-0.007425568,0.8736098,-1.9696583,0.04135819,0.9701477,-1.9976624,0.058845993,0.87119824,-1.8575776
59,1.194244146347046,0.0,0.0,0.0,-0.3391624987125397,-0.3391624987125397,-0.33746668621897696,1.0,0,0.08494959771633148,0.15865114331245422,0.058959126472473145,0.07479716837406158,-0.03937379643321037,-0.009711937978863716,1,0.01682537,-0.040397666,-0.015622283,0.041460875,-0.022802288,-0.0849496,-0.041106127,-0.0761287,-0.019909931,0.04183606,0.03875127,-0.0492145,-0.026327714,1.0589591,-1.9965129,-0.02774708,0.8862967,-1.940281,0.027546965,0.9943458,-2.0022824,0.0068586767,0.8813368,-1.8952389,-0.021280102,1.0,-2.0011995,-0.015308817,0.879456,-1.965766,0.015215126,0.9715072,-2.0082552,0.019409496,0.8929622,-1.9100032
60,1.214050054550171,0.0,0.0,0.0,-0.34208667278289795,-0.34208667278289795,-0.3403762394189835,1.0,0,0.07487684488296509,0.1602839231491089,0.05968213081359863,0.07469456642866135,-0.03569408878684044,-0.00847573671489954,1,0.028276267,-0.057238713,-0.026640465,0.028199058,-0.028971113,-0.074876845,-0.04410593,-0.07470011,-0.034032267,0.05459373,0.030719375,-0.03250478,-0.026780017,1.0596821,-1.997263,-0.016062558,0.8872578,-1.9436435,0.0354297,0.9944527,-2.0059657,0.016192935,0.88543797,-1.8925407,-0.018297136,1.0,-2.005255,-0.0076028397,0.8785665,-1.9661065,0.02219792,0.9720427,-2.0161755,0.032571055,0.8946538,-1.9022921
61,1.2348363399505615,0.0,0.0,0.0,-0.3414052724838257,-0.3414052724838257,-0.33969824612140653,1.0,0,0.17104440927505493,0.3045165240764618,0.06689786911010742,0.1096782237291336,-0.020379815250635147,-0.012215979397296906,1,0.105523475,-0.09379294,-0.05025221,0.023515431,-0.035599127,-0.09774362,0.06838405,-0.07846146,-0.00752463,0.17104441,-0.04935835,0.12773795,-0.021872997,1.0668979,-2.0145707,-0.006845124,0.8909982,-1.9471395,0.04068783,0.98976725,-1.9977152,0.026767746,0.88410956,-1.8710642,0.009784047,1.0,-2.0296464,0.00020950567,0.88031846,-1.9764626,0.061203048,0.96622884,-1.9999726,0.07808107,0.86930203,-1.8327428
62,1.2546093463897705,0.0,0.0,0.0,-0.3331366181373596,-0.3331366181373596,-0.3314709350466728,1.0,0,0.15563146770000458,0.275558203458786,0.06473982334136963,0.10342037677764893,-0.02809511311352253,-0.013769813813269138,1,0.093487546,-0.060496155,-0.024170201,0.04320723,-0.028643556,-0.11260945,0.06171822,-0.08845145,0.009598849,0.15563147,-0.049594928,0.09578347,-0.016701192,1.0647398,-2.0158389,-0.024960853,0.89160335,-1.9377927,0.031636566,0.9880932,-1.9954476,0.0083397925,0.8690462,-1.8739724,0.011345074,1.0,-2.02309,-0.011998684,0.88301027,-1.9715755,0.050152034,0.96155775,-1.992568,0.055029236,0.85416776,-1.8452374
63,1.274815559387207,0.0,0.0,0.0,-0.33519625663757324,-0.33519625663757324,-0.3335202753543854,1.0,0,0.10082872956991196,0.16978532075881958,0.05597090721130371,0.07452251017093658,-0.05176142603158951,-0.008504534140229225,1,-0.0050156964,-0.043916225,0.012500154,0.010872765,-0.027609564,-0.10082873,0.0024447413,-0.060353782,0.016742956,0.09293568,-0.026029289,0.04926079,-0.019596167,1.0559709,-1.9847914,-0.045485806,0.8935979,-1.9328462,0.0283871,0.9887675,-2.005832,-0.0075269938,0.86768764,-1.8973538,-0.021100875,1.0,-1.9810413,-0.042223975,0.88531506,-1.9630948,0.029120522,0.97066134,-2.000809,0.020353712,0.85987884,-1.8825755
64,1.294581413269043,0.0,0.0,0.0,-0.34587806463241577,-0.34587806463241577,-0.34414867430925367,1.0,0,0.07653024792671204,0.159612774848938,0.06005668640136719,0.07458321005105972,-0.04737791046500206,-0.0031268454622477293,1,0.022877548,-0.06119329,-0.030773556,0.029801646,-0.038162492,-0.0526216,-0.07653025,-0.06207151,-0.034309782,0.021387482,0.04262767,-0.044567067,-0.026849769,1.0600567,-1.9879658,-0.021034263,0.89796597,-1.950413,0.041762136,0.99288565,-2.0140514,0.017366156,0.88479424,-1.9019481,-0.019986505,1.0,-1.9971979,-0.012093768,0.8865172,-1.9661995,0.01880306,0.9742642,-2.0243444,0.0237824,0.89758253,-1.9153183
65,1.3143482208251953,0.0,0.0,0.0,-0.35162442922592163,-0.35162442922592163,-0.349866307079792,1.0,0,0.08570005744695663,0.19011028110980988,0.06578290462493896,0.08356727659702301,-0.022610651329159737,-0.006471635308116674,1,0.0737754,-0.08142267,-0.06078759,0.0078112683,-0.031033145,-0.055930372,-0.019848542,-0.069481656,-0.05498736,0.08570006,0.023449171,0.009078034,-0.020203926,1.0657829,-2.0133147,0.008236714,0.8934162,-1.9541745,0.044095077,0.98694265,-1.9912791,0.042018805,0.88782024,-1.8559606,0.0019286964,1.0,-2.031551,0.0105800945,0.8841063,-1.9709536,0.038140513,0.9660981,-2.0077753,0.067728825,0.894855,-1.8532372
66,1.3349354267120361,0.0,0.0,0.0,-0.3373183608055115,-0.3373183608055115,-0.3356317690014839,1.0,0,0.1885465681552887,0.3237590789794922,0.06472396850585938,0.11377972364425659,-0.0184291023761034,-0.014362349174916744,1,0.11280785,-0.08674158,-0.04413431,0.046910714,-0.031381305,-0.10420625,0.0794166,-0.09191739,0.0025175633,0.18854657,-0.057286333,0.12241067,-0.01738526,1.064724,-2.0261545,-0.010843597,0.886605,-1.9482565,0.029228307,0.98652315,-1.9865229,0.02467601,0.87633026,-1.851754,0.016457096,1.0,-2.0393949,0.0032296171,0.87719065,-1.9795184,0.05305329,0.95894796,-1.9857676,0.08123998,0.85914433,-1.8150307
67,1.354428768157959,0.0,0.0,0.0,-0.3328397274017334,-0.3328397274017334,-0.3311755287647247,1.0,0,0.11662492901086807,0.19870613515377045,0.04750704765319824,0.07560456544160843,-0.047825172543525696,-0.012146292254328728,1,0.033876117,-0.032393765,0.004841519,0.025482211,-0.01773963,-0.113496654,0.034499194,-0.06803911,0.015155018,0.11662493,-0.03013359,0.053475376,-0.026562624,1.047507,-1.9966155,-0.04301449,0.8864582,-1.9240191,0.021216244,0.99084604,-1.9989727,0.002215296,0.86241204,-1.8919595,-0.016399788,1.0,-1.9951631,-0.035369825,0.88113636,-1.9580681,0.031566,0.9704343,-1.9944261,0.037202775,0.853372,-1.875917
68,1.3741264343261719,0.0,0.0,0.0,-0.3396354913711548,-0.3396354913711548,-0.337937313914299,1.0,0,0.08888427913188934,0.14934834837913513,0.05475437641143799,0.06918339431285858,-0.06496792286634445,-0.002484906930476427,1,-0.021492938,-0.049345277,0.02243787,-0.0016830649,-0.02707178,-0.08888428,-0.01842035,-0.048817042,0.013188898,0.066233024,-0.020317348,0.050719526,-0.024149194,1.0547544,-1.9659519,-0.046905506,0.9029452,-1.9359064,0.037102595,0.99067193,-2.018345,-0.004089318,0.8656718,-1.9079647,-0.030597076,1.0,-1.9592205,-0.047410425,0.8948237,-1.9625717,0.031576492,0.97602683,-2.0143886,0.01578059,0.8595766,-1.8927488
69,1.3942921161651611,0.0,0.0,0.0,-0.35464319586753845,-0.35464319586753845,-0.35286997988820074,1.0,0,0.06696399301290512,0.16641026735305786,0.07562339305877686,0.08837661147117615,-0.031283263117074966,-0.001265557250007987,1,0.06696399,-0.066731915,-0.055659052,0.004510936,-0.039014675,-0.040490534,-0.063004546,-0.05299073,-0.057873,0.02335002,0.037622746,-0.019686976,-0.012540989,1.0756234,-2.0001311,-0.009859465,0.9147353,-1.9642377,0.06010924,0.97939056,-1.9986477,0.02714952,0.8801047,-1.8746016,0.0075482093,1.0,-2.0168288,-0.008506184,0.90303093,-1.9763849,0.041207872,0.96349335,-2.0160096,0.034154527,0.8913915,-1.8805077
